title_category,title_sub_category
Video Game,Developer - BioWare
Video Game,Developer - Bit Ink Studios
Video Game,Developer - BitBull Ltd
Video Game,Developer - BitCake Studio
Video Game,Developer - BitNine Studio
Video Game,Developer - Black Hive Media
Video Game,Developer - Black Isle Studios
Video Game,Developer - Black Lab Games
Video Game,Developer - Black Matter
Video Game,Developer - Blastmode
Video Game,Developer - Blazing Griffin
Video Game,Developer - Blazing Planet Studio
Video Game,Developer - Blind Squirrel
Video Game,Developer - BlitWorks
Video Game,Developer - Blizzard Entertainment
Video Game,Developer - Bloober Team
Video Game,Developer - Blood Music
Video Game,Developer - Bloom Digital Media Inc.
Video Game,Developer - Bloom Mushroom
Video Game,Developer - Blowfish Studios
Video Game,Developer - Blue Sunset Games
Video Game,Developer - Bolder Games
Video Game,Developer - Boneloaf
Video Game,Developer - Bonte Avond
Video Game,Developer - Boomshits SP.z.o.o
Video Game,Developer - Boomzap Entertainment
Video Game,Developer - Borealis
Video Game,Developer - Bossa Studios
Video Game,Developer - BottleCube Inc.
Video Game,Developer - Brad Howard
Video Game,Developer - Brainwash Gang
Video Game,Developer - Brass Token
Video Game,Developer - Brave Giant
Video Game,Developer - Brave at Night
Video Game,Developer - Brawsome
Video Game,Developer - BreakFirst
Video Game,Developer - Breaking Walls
Video Game,Developer - Breakthrough Gaming LLC
Video Game,Developer - Broken Arms Games
Video Game,Developer - Brownies
Video Game,Developer - Bryce Bucher
Video Game,Developer - Buddy System
Video Game,Developer - Bugbear
Video Game,Developer - Bungie
Video Game,Developer - Bunkovsky Games
Video Game,Developer - Bunnyhug
Video Game,Developer - Buschmann Studios
Video Game,Developer - BushiRoad
Video Game,Developer - ButtonX
Video Game,Developer - Byte Through Entertainment
Video Game,Developer - ByteRockers' Games
Video Game,Developer - CC Games
Video Game,Developer - CD Projekt Red Studio
Video Game,Developer - CHECK MATE SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA
Video Game,Developer - CI Games
Video Game,Developer - CINDYZ STUDIO
Video Game,Developer - CO5MONAUT
Video Game,Developer - COWCAT
Video Game,Developer - Cafundo Estudio Criativo Eireli
Video Game,Developer - Caio Flavio
Video Game,"Developer - Camouflaj, LLC"
Video Game,Developer - Capcom
Video Game,Developer - Carloc
Video Game,Developer - Cascadia Games
Video Game,Developer - Cat-astrophe Games
Video Game,Developer - Cattle Call
Video Game,Developer - Cave
Video Game,Developer - Cave Games
Video Game,Developer - Cavyhouse
Video Game,Developer - Chainsawesome Games
Video Game,Developer - Chameleon Games
Video Game,Developer - Chaosmonger Studio
Video Game,Developer - Chasing Rats Games
Video Game,Developer - CheckMate Publishing
Video Game,Developer - Chemical Pudding
Video Game,Developer - Chequered Ink Ltd.
Video Game,Developer - Chibig
Video Game,Developer - Chicken Waffle
Video Game,Developer - Child Dream
Video Game,Developer - ChiliDog Interactive
Video Game,Developer - Choice Provisions
Video Game,Developer - Chorus Worldwide
Video Game,Developer - Chromatic Games
Video Game,Developer - Chronos
Video Game,Developer - Chronos Unterhaltungssoftware ug
Video Game,Developer - Chubby Pixel
Video Game,Developer - Chunderfins
Video Game,"Developer - Churapps Co.,Ltd."
Video Game,Developer - Chuyan Inc.
Video Game,Developer - City Connection
Video Game,Developer - Clever Plays
Video Game,Developer - Cleversan Games
Video Game,Developer - Clickteam
Video Game,Developer - Clifftop Games
Video Game,Developer - Cloisters
Video Game,Developer - Clover Bite
Video Game,Developer - Coatsink Software
Video Game,Developer - Cobble Games SP
Video Game,Developer - Cococucumber
Video Game,Developer - Cocodrilo Dog Games
Video Game,Developer - Code Horizon
Video Game,Developer - CodeManu
Video Game,Developer - Codemasters
Video Game,Developer - Coin Crew Games
Video Game,Developer - Cokem International
Video Game,Developer - Cold Iron Studios
Video Game,Developer - Cold Symmetry
Video Game,Developer - Cole Chittim
Video Game,Developer - Colossal Order
Video Game,Developer - Colossus Game Studio
Video Game,Developer - Compile Heart
Video Game,Developer - Con Artist Games
Video Game,Developer - Conradicals Games
Video Game,Developer - Console Labs
Video Game,Developer - Consulog
Video Game,Developer - CooCooSqueaky
Video Game,Developer - Cooking & Publishing
Video Game,Developer - Cool As Heck Games
Video Game,Developer - Cool Small Games
Video Game,Developer - Cool-Two Interactive
Video Game,Developer - Copperglass
Video Game,Developer - Corey Martin
Video Game,Developer - Cosen
Video Game,Developer - Cotton Game
Video Game,Developer - Counterplay Games
Video Game,Developer - Cozy Bee Games
Video Game,Developer - Cracked Heads Games
Video Game,Developer - Craftshop Arts Inc.
Video Game,Developer - Craneballs s.r.o.
Video Game,Developer - Cranky Alien
Video Game,Developer - Cranky Watermelon Pty Ltd
Video Game,Developer - Crate Entertainment
Video Game,Developer - Crazy Monkeys
Video Game,Developer - CrazyBunch
Video Game,Developer - CrazySoft
Video Game,Developer - Create Something Interesting
Video Game,Developer - Creative Games Computer Graphics Corporation
Video Game,Developer - Creative Hand
Video Game,Developer - Creazn
Video Game,Developer - Creepy Jar
Video Game,Developer - Creobit
Video Game,Developer - Crisp App Studio
Video Game,Developer - Crisp Games
Video Game,Developer - Critical Reflex
Video Game,Developer - Cronostase
Video Game,Developer - Cross Game Studio
Video Game,Developer - Croteam
Video Game,Developer - Crunching Koalas
Video Game,Developer - Cryptic Studios
Video Game,Developer - Crypton Future Media
Video Game,Developer - Crystal Dynamics
Video Game,Developer - Crytek
Video Game,Developer - Cube Games
Video Game,Developer - Curve Digital
Video Game,Developer - Cute Cat LLC
Video Game,Developer - Cyan Worlds
Video Game,Developer - Cyanide
Video Game,Developer - CyberConnect2
Video Game,Developer - Cyberstep
Video Game,Developer - D-Lo Games
Video Game,Developer - D3Publisher
Video Game,Developer - D6 TEAM
Video Game,Developer - DANGEN Entertainment
Video Game,Developer - DCF Studios
Video Game,Developer - DIVERS
Video Game,Developer - DONTNOD Entertainment
Video Game,Developer - DOOD GAMES
Video Game,Developer - DP Games
Video Game,Developer - DYA Games
Video Game,Developer - Daedalic Entertainment
Video Game,Developer - Dakko Dakko
Video Game,Developer - Dallen Larson
Video Game,Developer - Dan Domingues
Video Game,Developer - Daniel Mullins Games
Video Game,Developer - Daniel Wengenroth
Video Game,Developer - DarkDes Labs
Video Game,Developer - Darkflow Software
Video Game,Developer - David Grof s.p.
Video Game,Developer - Dead Drop Studios LLC
Video Game,Developer - Deck 13
Video Game,Developer - Deck Nine Games
Video Game,Developer - Deep Silver Fishlabs
Video Game,Developer - DeepGreen Games
Video Game,Developer - Delphinium Interactive
Video Game,Developer - Demagog Studio
Video Game,Developer - Denda Games
Video Game,Developer - Deonn Software ltd.
Video Game,Developer - Derin
Video Game,Developer - Deskworks
Video Game,Developer - DevilishGames
Video Game,Developer - Dhood Productions
Video Game,Developer - Die Gute Fabrik
Video Game,Developer - Digerati Distribution
Video Game,Developer - Diggidy.net
Video Game,Developer - DigiTales Interactive
Video Game,Developer - Digiart Interactive
Video Game,Developer - Digital Crafter
Video Game,Developer - Digital Dreams Entertainment LLC
Video Game,Developer - Digital Eclipse
Video Game,Developer - Digital Game Group
Video Game,Developer - Digital Kingdom
Video Game,Developer - Digital Leisure
Video Game,Developer - Digital Reality
Video Game,Developer - Digital Tribe
Video Game,Developer - DillyFrame
Video Game,Developer - Dinous Games
Video Game,Developer - Dire Wolf Digital
Video Game,Developer - Discovery
Video Game,Developer - Discovery Channel Multimedia
Video Game,Developer - Distractionware Limited
Video Game,Developer - DoToRis
Video Game,Developer - Doborog Games
Video Game,Developer - Dolores Entertainment
Video Game,Developer - Donkey Crew
Video Game,Developer - Doodal
Video Game,Developer - DotEmu
Video Game,Developer - Double Fine Productions
Video Game,Developer - DoubleMoose Games
Video Game,Developer - Dovetail Games
Video Game,Developer - Drageus Games
Video Game,Developer - Drago Entertainment
Video Game,Developer - Dragonest
Video Game,Developer - Drakhar Studio
Video Game,Developer - Drakkar Dev
Video Game,Developer - Dreams Uncorporated
Video Game,Developer - DrinkBox Studios
Video Game,Developer - Dual Effect
Video Game,Developer - Duality Games
Video Game,Developer - Duck Team
Video Game,Developer - DuckbearLab
Video Game,Developer - Dume Games
Video Game,Developer - Dustwind Studios
Video Game,Developer - Dynamic Voltage Games
Video Game,Developer - E-Home Entertainment
Video Game,Developer - E-Line Media
Video Game,Developer - EA Canada
Video Game,Developer - EA DICE
Video Game,Developer - EA Tiburon
Video Game,Developer - EKO Software
Video Game,Developer - ELIXOR
Video Game,Developer - EOK Labs
Video Game,Developer - EP Games
Video Game,Developer - ERIK GAMES
Video Game,Developer - EXE Create
Video Game,Developer - EXOR Studios
Video Game,Developer - East2West Games
Video Game,Developer - EastAsiaSoft
Video Game,Developer - Eclipse Games
Video Game,Developer - Eden Games Mobile
Video Game,Developer - Edia Co.
Video Game,Developer - EggNut
Video Game,Developer - Eidetic
Video Game,Developer - Eidos Montreal
Video Game,Developer - Einzelartig Games
Video Game,Developer - Elasto Mania Team
Video Game,Developer - Elden Pixels
Video Game,Developer - Elder Games
Video Game,Developer - Electronic Arts
Video Game,Developer - Elefantopia LLC
Video Game,Developer - Emberlab
Video Game,Developer - Emil Ismaylov
Video Game,Developer - Empty Clip Studios
Video Game,Developer - Endeavor One Inc.
Video Game,Developer - Endflame
Video Game,Developer - Endlessfluff Games
Video Game,Developer - Engine Software
Video Game,Developer - Enjoy Studio SA
Video Game,Developer - EnsenaSoft
Video Game,Developer - Entalto Studios
Video Game,Developer - Entity3
Video Game,Developer - Entwickler-X
Video Game,Developer - EpiXR Games
Video Game,Developer - Epic Games
Video Game,Developer - Epic Llama
Video Game,Developer - Epic Llama Games
Video Game,Developer - Epitasis Games
Video Game,Developer - Epopeia Games
Video Game,Developer - Erdem Sen
Video Game,Developer - Eric Games
Video Game,Developer - Escape
Video Game,Developer - EskemaGames
Video Game,Developer - Estinb Labs
Video Game,Developer - Estudios Maquina Voladora S de RL de CV
Video Game,Developer - Etienne Trudeau
Video Game,Developer - Euphoria Games
Video Game,Developer - Evil Tortilla Games Incorporated
Video Game,Developer - Exbleative
Video Game,Developer - Expansive Worlds
Video Game,Developer - Experience Inc.
Video Game,Developer - Experiment 101
Video Game,Developer - Explosm
Video Game,Developer - EzeN Labs
Video Game,Developer - FDG Entertainment
Video Game,Developer - FEED
Video Game,Developer - FIVE-BN STUDIO
Video Game,Developer - FM Studio
Video Game,Developer - FMV Interactive
Video Game,Developer - FUN Labs
Video Game,Developer - FUZE Technologies
Video Game,Developer - Fabraz
Video Game,Developer - Facepunch Studios
Video Game,Developer - Failbetter Games
Video Game,Developer - Fair Play Labs
Video Game,Developer - FairPlay Studios
Video Game,Developer - Fallen Flag Studio
Video Game,Developer - Falling Squirrel
Video Game,Developer - Fantastico Studio
Video Game,Developer - Farsight Studios
Video Game,Developer - Fast Travel Games
Video Game,Developer - FastGame
Video Game,Developer - Fat Panda Games
Video Game,Developer - Fatbot Games
Video Game,Developer - Felistella
Video Game,Developer - Fellhuhn
Video Game,Developer - Fellow Traveller
Video Game,Developer - Fika Productions
Video Game,"Developer - Finite Reflection Studios, LLC"
Video Game,Developer - Firaxis Games
Video Game,Developer - Fireart Games
Video Game,Developer - Firefly Games Inc.
Video Game,Developer - Fireline Games
Video Game,Developer - Firesprite
Video Game,Developer - First Watch Games
Video Game,Developer - Fishlabs
Video Game,Developer - Five Aces Publishing Ltd.
Video Game,Developer - Fizbin
Video Game,Developer - Flaming Llama Games
Video Game,Developer - Flashbulb
Video Game,Developer - Flazm
Video Game,Developer - Flight School Studio
Video Game,Developer - Florian Veltman
Video Game,Developer - Flucky Machines
Video Game,Developer - FlutterBeam
Video Game,Developer - Flux Games
Video Game,Developer - Flyhigh Works
Video Game,Developer - Flying Islands Team
Video Game,Developer - Flying Wild Hog
Video Game,Developer - Flynn's Arcade
Video Game,Developer - Foam Punch
Video Game,Developer - Focus Home Interactive
Video Game,Developer - Foolish Mortals Games
Video Game,Developer - Forever Entertainment
Video Game,Developer - Fort Triumph LTD
Video Game,Developer - Forust
Video Game,Developer - Four Quarters
Video Game,Developer - Fractal Projects
Video Game,Developer - FrameLine Network
Video Game,Developer - Francis Vace
Video Game,Developer - Frany Games
Video Game,Developer - FreakZone
Video Game,Developer - Freaky Creations
Video Game,Developer - FreeMind S.A
Video Game,Developer - Freebird Games
Video Game,Developer - Freedom Games
Video Game,Developer - French-Bread
Video Game,Developer - Fresh Planet
Video Game,Developer - Frima Studio
Video Game,Developer - Frogwares
Video Game,Developer - From Software
Video Game,Developer - Frontier Developments
Video Game,Developer - Frosty Pop Games Inc
Video Game,Developer - Fsix Games
Video Game,Developer - FuRyu
Video Game,Developer - Fummy
Video Game,Developer - Funbox Media
Video Game,Developer - Funcom
Video Game,Developer - Funktronic Labs
Video Game,Developer - Funky Can Creative
Video Game,Developer - Funky Punky Games
Video Game,Developer - Funnel Entertainment
Video Game,Developer - Funselektor Labs Inc.
Video Game,Developer - FuriouSoftPhoenix
Video Game,Developer - G-mode
Video Game,"Developer - GAGEX Co.,Ltd."
Video Game,Developer - GAME NACIONAL
Video Game,Developer - GAMEDIA
Video Game,Developer - GGTECH Entertainment
Video Game,Developer - GS2 Games
Video Game,Developer - GS2 Games Inc.
Video Game,Developer - Gagonfe
Video Game,Developer - Gaijin Distribution
Video Game,Developer - Galdra Studios
Video Game,Developer - Galip Kartoglu
Video Game,Developer - Game Achievements Ltd
Video Game,Developer - Game Dynasty
Video Game,Developer - Game Freak
Video Game,Developer - Game Mavericks
Video Game,Developer - Game Museum
Video Game,Developer - GameLoop
Video Game,Developer - GameMill Entertainment
Video Game,Developer - GameParadiso
Video Game,Developer - Gamebrew Studio
Video Game,Developer - Gamecom Team
Video Game,Developer - Gamella Studios
Video Game,Developer - Gameloft
Video Game,Developer - Gametry
